,resource,resource_type,direct_access,description,experiment,case,component,stream,variable,date_range,ensemble,file_fullpath,file_basename,file_dirname,ctrl_branch_year,year_offset,sequence_order,has_ocean_bgc,grid
978,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,DOP,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.DOP.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.DOP.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
979,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,diat13C,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.diat13C.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.diat13C.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
980,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,tend_zint_100m_PO4,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.tend_zint_100m_PO4.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.tend_zint_100m_PO4.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
981,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,CISO_FG_13CO2,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.CISO_FG_13CO2.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.CISO_FG_13CO2.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
982,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,CISO_sp_Ca13CO3_form,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.CISO_sp_Ca13CO3_form.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.CISO_sp_Ca13CO3_form.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
983,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,CISO_PO13C_PROD,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.CISO_PO13C_PROD.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.CISO_PO13C_PROD.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
984,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,graze_diaz_zoo_zint_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.graze_diaz_zoo_zint_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.graze_diaz_zoo_zint_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
985,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,DIA_DEPTH,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.DIA_DEPTH.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.DIA_DEPTH.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
986,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,Fe_scavenge,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.Fe_scavenge.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.Fe_scavenge.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
987,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,diat_loss_poc_zint_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.diat_loss_poc_zint_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.diat_loss_poc_zint_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
988,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,tend_zint_100m_DOCr,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.tend_zint_100m_DOCr.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.tend_zint_100m_DOCr.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
989,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,SALT,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.SALT.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.SALT.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
990,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,Q,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.Q.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.Q.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
991,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,diaz_Fe_lim_Cweight_avg_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.diaz_Fe_lim_Cweight_avg_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.diaz_Fe_lim_Cweight_avg_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
992,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,P_iron_FLUX_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.P_iron_FLUX_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.P_iron_FLUX_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
993,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,IRON_FLUX,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.IRON_FLUX.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.IRON_FLUX.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
994,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,O2,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.O2.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.O2.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
995,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,co3_sat_arag,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.co3_sat_arag.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.co3_sat_arag.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
996,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,sp_loss_poc_zint_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.sp_loss_poc_zint_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.sp_loss_poc_zint_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
997,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,photoC_TOT,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.photoC_TOT.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.photoC_TOT.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
998,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,Fe_RIV_FLUX,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.Fe_RIV_FLUX.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.Fe_RIV_FLUX.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
999,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,CISO_autotrophCaCO3_d13C_sp,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.CISO_autotrophCaCO3_d13C_sp.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.CISO_autotrophCaCO3_d13C_sp.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1000,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,graze_sp_doc_zint,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.graze_sp_doc_zint.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.graze_sp_doc_zint.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1001,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,NO3_RESTORE_TEND,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.NO3_RESTORE_TEND.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.NO3_RESTORE_TEND.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1002,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,FG_ABIO_DIC14,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.FG_ABIO_DIC14.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.FG_ABIO_DIC14.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1003,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,Jint_100m_ALK,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.Jint_100m_ALK.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.Jint_100m_ALK.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1004,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,SedDenitrif,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.SedDenitrif.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.SedDenitrif.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1005,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,TBLT,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.TBLT.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.TBLT.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1006,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,NOx_FLUX,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.NOx_FLUX.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.NOx_FLUX.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1007,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,graze_diat_doc_zint_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.graze_diat_doc_zint_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.graze_diat_doc_zint_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1008,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,graze_diat_zoo_zint_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.graze_diat_zoo_zint_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.graze_diat_zoo_zint_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1009,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,graze_diat_zint,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.graze_diat_zint.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.graze_diat_zint.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1010,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,diaz_loss_poc_zint,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.diaz_loss_poc_zint.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.diaz_loss_poc_zint.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1011,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,DO14Ctot_RIV_FLUX,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.DO14Ctot_RIV_FLUX.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.DO14Ctot_RIV_FLUX.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1012,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,ADVT,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.ADVT.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.ADVT.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1013,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,photoC_NO3_TOT_zint_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.photoC_NO3_TOT_zint_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.photoC_NO3_TOT_zint_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1014,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,zoo_loss_doc_zint_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.zoo_loss_doc_zint_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.zoo_loss_doc_zint_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1015,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,DOC_remin_zint_100m,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.DOC_remin_zint_100m.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.DOC_remin_zint_100m.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1016,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,TMXL,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.TMXL.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.TMXL.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
1017,scratch:posix:/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004,posix,True,"Ocean-ice hindcast, control",ctrl,g.e21.G1850ECOIAF.T62_g17.004,ocn,pop.h,IOFF_F,000101-003212,0,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/g.e21.G1850ECOIAF.T62_g17.004.pop.h.IOFF_F.000101-003212.nc,g.e21.G1850ECOIAF.T62_g17.004.pop.h.IOFF_F.000101-003212.nc,/glade/scratch/mclong/archive/g.e21.G1850ECOIAF.T62_g17.004/ocn/proc/tseries/month_1/,,1699,0,True,POP_gx1v7
